latitude,longitude,name,status,type,colour,DNR,EIGANDI,DAGS
64.14395975811608,-21.92025599877273,33548,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.1467705224224,-21.791144409385083,28790,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1996/07/26
64.13425830081641,-21.813565706195742,39093,,Götuljós,blue,670,Reykjavíkurborg - eignasjóður,2001/03/28
64.13707799341343,-21.809576994159585,34750,,Götuljós,blue,670,Reykjavíkurborg - eignasjóður,2001/03/28
64.13683873613017,-21.809918874380642,34759,,Götuljós,blue,670,Reykjavíkurborg - eignasjóður,2001/03/28
64.14428837510846,-21.92193529470273,33538,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.14347053062511,-21.921489752913267,62128,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2003/11/03
64.14275085619504,-21.92115732369264,62162,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2003/11/20
64.14259291988526,-21.920464125314666,62163,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2003/11/20
64.11231049814839,-21.78929408234872,6777,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/13
64.11254495468401,-21.78911430671427,6776,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/13
64.14776564921743,-21.935891185049734,35384,,Upplýst skilti,green,1337,Reykjavíkurborg - eignasjóður,2001/09/13
64.14790408758914,-21.940902305528542,25754,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,1997/09/09
64.14749356644364,-21.936262327520232,61234,,Strætóskýli,green,1337,Reykjavíkurborg - eignasjóður,2002/12/05
64.14688456588244,-21.938972348367603,38664,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/11/25
64.14769082021792,-21.941376667361112,28473,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,1997/09/09
64.14759655183595,-21.94141328040853,28474,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,1997/09/09
64.13566059811335,-21.85852479477262,63550,,Götuljós,blue,327,Reykjavíkurborg - eignasjóður,2004/10/19
60.49674189777509,-21.52703693362675,2262,,Götuljós,blue,52,Reykjavíkurborg - eignasjóður,1995/02/27
64.14692371129922,-21.86953905906955,8480,,Götuljós,blue,267,Reykjavíkurborg - eignasjóður,1994/01/18
64.13555123066921,-21.856845687628578,25775,,Götuljós,blue,327,Reykjavíkurborg - eignasjóður,1994/10/06
64.14760516870876,-21.93829690894743,30277,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/12/03
64.14721489218506,-21.883815533614822,547,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1996/02/09
64.14582260756171,-21.90787499064684,13184,,Götuljós,blue,29,"Borgartún 7,fasteign            ",1994/03/17
64.14598679285402,-21.90793065311606,13177,,Götuljós,blue,29,"Borgartún 7,fasteign            ",1994/03/17
64.13276219277522,-21.749828634707683,66971,,Gönguljós,green,788,Reykjavíkurborg - eignasjóður,2006/07/13
64.13379539157664,-21.749977047117817,69649,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2007/12/10
64.13403687855786,-21.75014367230634,69650,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2007/12/10
64.1443709340836,-21.78702160555999,37697,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,2002/10/22
64.14513215332117,-21.787311932229017,5826,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1991/12/31
64.14612911054155,-21.792332177012394,28792,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1999/07/22
64.14936644248567,-21.791995537312694,38758,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,2002/12/11
64.14475246470208,-21.92430780272283,33526,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.14479428457467,-21.92452094506516,33525,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.14471290814107,-21.924105286010338,33527,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.1446775926703,-21.923923948353735,33528,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.14449748632804,-21.922959765992193,33533,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.1094314005641,-21.794885307544522,6806,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/13
64.10960565945062,-21.795343486895984,6805,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/13
64.11063063030177,-21.791130479574225,6899,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/13
64.11097635755263,-21.792923724048826,6905,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/13
64.11011618890045,-21.791475612945288,6846,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/13
64.15083154776934,-21.808595186541663,6741,,Götuljós,blue,190,Reykjavíkurborg - eignasjóður,1993/12/31
64.15160878817551,-21.81246991391969,6753,,Götuljós,blue,190,Reykjavíkurborg - eignasjóður,1993/12/31
64.14935504154202,-21.807734583092913,6736,,Götuljós,blue,190,Reykjavíkurborg - eignasjóður,1993/12/31
64.15214463504806,-21.8112719503738,6748,,Götuljós,blue,190,Reykjavíkurborg - eignasjóður,1993/12/31
64.11280033829166,-21.788905792207064,6775,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/13
64.14457854393432,-21.856123138375484,12730,,Götuljós,blue,403,Reykjavíkurborg - eignasjóður,1995/02/28
64.14486545268679,-21.85689960856063,12732,,Götuljós,blue,403,Reykjavíkurborg - eignasjóður,1995/03/09
64.12931213435604,-21.876240942646156,14604,,Götuljós,blue,442,Reykjavíkurborg - eignasjóður,1994/07/11
64.1478069528872,-21.93671655071143,18411,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,1994/06/13
64.14817262639534,-21.939351231750585,37632,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/12/17
64.12886827260127,-21.875629532143666,7621,,Götuljós,blue,241,Reykjavíkurborg - eignasjóður,1990/12/31
64.14771229770305,-21.94075466223854,37603,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/11/15
64.14749127232726,-21.937596305401456,30281,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/12/03
64.14441480823285,-21.85569284540531,12729,,Götuljós,blue,403,Reykjavíkurborg - eignasjóður,1995/02/28
64.13349076319544,-21.752015035527695,78082,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.13366195561665,-21.75253792995006,78083,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.1338183334777,-21.753096813778512,78080,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.1339666312396,-21.75365644460945,78094,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.13411778750047,-21.75422890619503,78081,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.1342776811108,-21.75478127477535,78090,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.14755460620141,-21.88324524131315,549,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1996/02/09
64.14781092168793,-21.88374495266419,545,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1996/02/09
64.14823050276509,-21.88635635753755,516,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1996/02/09
64.14444947390571,-21.922714344684625,33534,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.1443717783457,-21.92236160160806,33536,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.14405404782619,-21.79078462575829,31656,,Götuljós,blue,157,Leikskólar Reykjavíkur          ,1999/03/03
64.14430583140108,-21.79045873119766,31659,,Götuljós,blue,157,Leikskólar Reykjavíkur          ,1999/03/03
64.14428645384066,-21.78994993525066,31660,,Götuljós,blue,157,Leikskólar Reykjavíkur          ,1999/03/03
64.14419427704593,-21.790281470332232,31658,,Götuljós,blue,157,Leikskólar Reykjavíkur          ,1999/03/03
64.14458285859737,-21.790855066255602,31652,,Götuljós,blue,157,Leikskólar Reykjavíkur          ,1999/03/03
64.14428649744926,-21.79096903998119,31655,,Götuljós,blue,157,Leikskólar Reykjavíkur          ,1999/03/03
64.14440652152197,-21.789771877719257,31654,,Götuljós,blue,157,Leikskólar Reykjavíkur          ,1999/03/03
64.15235115834955,-21.811789154775024,6749,,Götuljós,blue,190,Reykjavíkurborg - eignasjóður,1993/12/31
64.10701822118025,-21.790857371677568,6889,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/17
64.10789888932891,-21.787905046830534,6908,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/17
64.10735232155866,-21.787041601179258,6910,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/17
64.10738509517856,-21.78728682633952,34579,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,2001/03/22
64.12940648372232,-21.88716287711224,11019,,Götuljós,blue,350,Reykjavíkurborg - eignasjóður,1998/02/05
64.12938608323881,-21.8867605021702,30615,,Götuljós,blue,350,Reykjavíkurborg - eignasjóður,1998/02/05
64.12930194512299,-21.886454494113824,30616,,Götuljós,blue,350,Reykjavíkurborg - eignasjóður,1998/02/05
64.10711060207666,-21.786317893198316,6916,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/17
64.13513924511533,-21.861511316551436,69037,,Götuljós,blue,327,Reykjavíkurborg - eignasjóður,2007/10/19
64.12691071918698,-21.888300627975866,35382,,Strætóskýli,green,350,Reykjavíkurborg - eignasjóður,2001/09/13
64.13483624064658,-21.86177411615577,69036,,Götuljós,blue,327,Reykjavíkurborg - eignasjóður,2007/10/19
64.12039000004107,-21.852676258676066,31401,,Strætóskýli,green,309,Reykjavíkurborg - eignasjóður,1999/02/03
64.13575827112976,-21.85743574274898,25771,,Götuljós,blue,327,Reykjavíkurborg - eignasjóður,1994/10/06
64.14778872314542,-21.939935163270313,38643,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/11/25
64.14676323197043,-21.938961729756926,38663,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/11/25
64.14754838077081,-21.937947579829675,30279,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/12/03
64.14852554661718,-21.88434582649215,31942,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1999/04/09
64.14693424129331,-21.88387098277099,548,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1996/02/09
64.14698638399837,-21.88839725434341,522,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1996/02/09
64.14722684627993,-21.887994955438838,520,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1996/02/09
64.14750996436175,-21.88391639059225,546,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1996/02/09
64.14773360037668,-21.887184978773792,518,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1996/02/09
64.14798199631058,-21.886769195549938,517,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1996/02/09
64.14450415023637,-21.92302638051386,35350,,Upplýst skilti,green,9,Reykjavíkurborg - eignasjóður,2001/09/11
64.14311498939881,-21.92267283367325,62159,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2003/08/26
64.14324433426046,-21.920496691759848,62121,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2003/11/03
64.14965754462023,-21.8078190352453,6737,,Götuljós,blue,190,Reykjavíkurborg - eignasjóður,1993/12/31
64.14399198137555,-21.790406443619133,31657,,Götuljós,blue,157,Leikskólar Reykjavíkur          ,1999/03/03
64.14445624891279,-21.79115387865269,31653,,Götuljós,blue,157,Leikskólar Reykjavíkur          ,1999/03/03
64.14419486066889,-21.92185041292927,33539,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.11771684518149,-21.844027136862465,81397,,Gönguljós,green,479,Reykjavíkurborg - eignasjóður,2020/10/13
64.11695643655622,-21.843461117687816,81403,,Gönguljós,green,479,Reykjavíkurborg - eignasjóður,2020/10/13
64.11643783929885,-21.843156321388218,81388,,Gönguljós,green,479,Reykjavíkurborg - eignasjóður,2020/10/13
64.11472921249438,-21.83985402689622,81406,,Gönguljós,green,479,Reykjavíkurborg - eignasjóður,2020/10/13
64.11407938757318,-21.838981713237967,81393,,Gönguljós,green,479,Reykjavíkurborg - eignasjóður,2020/10/13
64.14700974847072,-21.88686213599283,31936,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1999/04/09
64.14676722712495,-21.887279588087814,31935,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1999/04/09
64.1480275787347,-21.885136188502656,31940,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1999/04/09
64.14744931787678,-21.936316581504343,18434,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2003/11/20
64.14773375817158,-21.939162570510305,38655,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/11/25
64.14746284531893,-21.937421463847823,30282,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/12/03
64.13457512862679,-21.862020328919993,69035,,Götuljós,blue,327,Reykjavíkurborg - eignasjóður,2007/10/19
64.14762012814433,-21.883372391140227,78744,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,2016/07/18
64.12692485579507,-21.849060626140943,30567,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/22
64.14320666977989,-21.920110783319195,62122,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2003/11/03
64.15147327030837,-21.8131018204673,6754,,Götuljós,blue,190,Reykjavíkurborg - eignasjóður,1993/12/31
64.14422669345664,-21.921620095213978,33541,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.14418498663076,-21.921406932945253,33542,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.14414954798178,-21.921225754033753,33543,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.14446749777755,-21.923243582537136,33532,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.14393270208286,-21.920117228574785,33549,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.14476692089328,-21.790852405320663,5898,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,2002/11/15
64.14641273605295,-21.784713355431343,5847,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1991/12/31
64.14691601034659,-21.786102900620232,5811,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1991/12/31
64.11532882674358,-21.84092755447623,81389,,Gönguljós,green,479,Reykjavíkurborg - eignasjóður,2020/10/13
64.11454517608152,-21.83944786807555,81402,,Gönguljós,green,479,Reykjavíkurborg - eignasjóður,2020/10/13
64.13698933063286,-21.919435592175883,63710,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,2004/08/31
64.1381003222736,-21.918477580771988,67228,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,2006/09/26
64.13782149605102,-21.919969839575863,2126,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,2002/11/05
64.137799438529,-21.917316542490298,2114,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,1995/01/10
64.1380423677854,-21.921720429838555,3925,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,1995/01/10
64.13807701868346,-21.919694534759685,2125,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,2002/11/05
64.13800590411024,-21.917151015658703,2113,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,1995/01/10
64.14433008115687,-21.92214845856809,33537,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.14665066861187,-21.806892843732324,6727,,Götuljós,blue,190,Reykjavíkurborg - eignasjóður,1993/12/31
63.81264201921802,-29.185753862449687,6729,,Götuljós,blue,190,Reykjavíkurborg - eignasjóður,1993/12/31
64.15110062453292,-21.814247226221262,6756,,Götuljós,blue,190,Reykjavíkurborg - eignasjóður,1993/12/31
64.1080302205249,-21.78824474861503,6817,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1997/02/18
64.10766165237419,-21.791608594074823,6869,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/17
64.10756879595674,-21.79098990058511,6886,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/17
64.10723194138326,-21.79070074457526,6888,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/17
64.14321016006664,-21.92278016046937,64189,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2003/08/26
64.1273252768232,-21.849155099199567,30568,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/22
64.12613204371472,-21.84885377587325,30565,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/22
64.12573695726071,-21.848737381010697,30564,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/22
64.12919040405394,-21.849451210271173,30569,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/23
64.12964169150182,-21.8495056104169,30570,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/23
64.13008167641793,-21.84955352234262,30571,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/23
64.14786752599947,-21.94039887542384,38645,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/11/25
64.14768959107049,-21.939325915746576,38640,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/11/25
64.14694389596396,-21.790977183860004,25889,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1994/01/20
64.14522890179536,-21.78591838049994,5833,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1991/12/31
64.14339152517452,-21.92259152150069,64190,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2003/08/26
64.14554475213778,-21.78470825338325,27920,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1996/02/20
64.14270659273323,-21.923258749644717,62931,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2004/04/01
64.14333047373036,-21.920807680960944,62125,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2003/11/03
64.12076911933742,-21.874316388602104,16323,,Götuljós,blue,471,Reykjavíkurborg - eignasjóður,1994/03/04
64.1205651015249,-21.874438290848314,16328,,Götuljós,blue,471,Reykjavíkurborg - eignasjóður,2002/11/15
64.12041960761253,-21.87417967814326,16334,,Götuljós,blue,471,Reykjavíkurborg - eignasjóður,2002/11/15
64.13829395721531,-21.921448422931743,3924,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,1995/01/10
64.13824669997524,-21.916957803727097,2112,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,1995/01/10
64.13838862503648,-21.919358833784862,2124,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,2002/11/05
64.13855043890297,-21.921171131231414,61645,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,1995/01/10
64.11487875259927,-21.840328146398395,81390,,Gönguljós,green,479,Reykjavíkurborg - eignasjóður,2020/10/13
64.14271837240258,-21.920683919331402,62157,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2003/08/26
64.14285549795497,-21.921405331054803,62158,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2003/08/26
64.14417919884148,-21.92176956211505,33540,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2000/06/20
64.14635036797984,-21.806789970766697,6726,,Götuljós,blue,190,Reykjavíkurborg - eignasjóður,1993/12/31
64.14286867081594,-21.923102084779813,62932,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2004/04/01
64.10920971756066,-21.794305793994038,6807,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/13
64.11033367094379,-21.79131019371052,6845,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/13
64.1102318931433,-21.789648195321888,6896,,Götuljós,blue,202,Reykjavíkurborg - eignasjóður,1994/01/13
64.14356605401944,-21.922399893864515,389,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,1995/03/15
64.14376878203296,-21.92219120145062,388,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,1996/10/02
64.14829750834434,-21.94012242593411,37630,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/12/17
64.12852674760481,-21.88963531274908,83532,,Götuljósahönk,green,350,Veitur,1999/02/18
64.13186107807968,-21.849742241453022,30575,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/22
64.13141311099075,-21.84969339647762,30574,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/22
64.12803527851153,-21.849276537740273,23358,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/22
64.12875246622474,-21.84938964063872,23360,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/31
64.12839382161432,-21.849335436322765,23359,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/31
64.12036443026287,-21.873685587105875,16333,,Götuljós,blue,471,Reykjavíkurborg - eignasjóður,2002/11/15
64.12034237240489,-21.8746156474095,16335,,Götuljós,blue,471,Reykjavíkurborg - eignasjóður,2002/11/15
64.14427859453913,-21.930031339530718,70678,,Götuljós,blue,63,Reykjavíkurborg - eignasjóður,2008/10/13
64.14298068923523,-21.922011895640743,62160,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2003/08/26
64.14352624130628,-21.92188496105362,62123,,Götuljós,blue,9,Reykjavíkurborg - eignasjóður,2003/11/03
64.14263162390291,-21.92775306974487,70700,,Götuljós,blue,63,Reykjavíkurborg - eignasjóður,2008/10/13
64.14627800146015,-21.793267389831236,38750,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,2002/12/11
64.14545044342512,-21.787976815121183,5822,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1991/12/31
64.14667751206855,-21.786085433221363,27918,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1996/02/20
64.11508724644463,-21.840646101960466,81391,,Gönguljós,green,479,Reykjavíkurborg - eignasjóður,2020/10/13
64.11382542457004,-21.838953818783434,81394,,Gönguljós,green,479,Reykjavíkurborg - eignasjóður,2020/10/13
64.13870129889786,-21.918367214379842,67231,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,2006/09/26
64.14627191420156,-21.792618956907983,27767,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1996/02/20
64.11836382844797,-21.878318381347686,27721,,Götuljós,blue,472,Reykjavíkurborg - eignasjóður,2002/11/15
64.14471233113784,-21.78937362468556,5818,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1991/12/31
64.09814456782688,-21.741816047175266,5800,,GL-loftlínustólpi,green,1233,Reykjavíkurborg - eignasjóður,1998/12/18
64.1291957670148,-21.889303187478536,10992,,Götuljós,blue,350,Reykjavíkurborg - eignasjóður,1998/02/05
64.14617648539159,-21.907992748238993,13176,,Götuljós,blue,29,Advania hf.                     ,1994/03/17
64.14561897816866,-21.907806225046592,13187,,Götuljós,blue,29,"Borgartún 7,fasteign            ",1994/03/17
64.13469838572796,-21.75563667592291,78091,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.13495759237472,-21.755907008088915,78084,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.13341937092255,-21.751247930786977,78107,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.13316808766332,-21.750671682552436,78105,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.1329073259223,-21.750110285306423,78103,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.13271999879933,-21.749396744627454,78110,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.12525164911527,-21.84859088391221,30881,,Hátt mastur,green,1368,Vegagerðin                      ,2000/07/07
64.12770856079939,-21.84922065864405,23357,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/22
64.13408359418294,-21.84996500936745,30580,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/22
64.1305299453219,-21.849602537728142,30572,,Götuljós,blue,1368,Vegagerðin                      ,1998/01/23
64.14360055759512,-21.918623355076782,0,,Tengill,green,1143,OR - Veitur,2006/08/01
64.14340653748827,-21.917644801577065,76520,,Tengill,green,1143,OR - Veitur,2006/08/01
64.14359700906216,-21.918337229259045,0,,Tengill,green,1143,OR - Veitur,2006/08/02
64.14322794940104,-21.916778359643725,0,,Tengill,green,1143,OR - Veitur,2006/08/02
64.14329102539423,-21.916727863074364,0,,Tengill,green,1143,OR - Veitur,2006/08/02
64.1433713989653,-21.917161754281345,0,,Tengill,green,1143,OR - Veitur,2006/08/02
64.14821700188664,-21.79142190341394,38755,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,2002/12/11
64.14448405834261,-21.789578825504417,5815,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1991/12/31
64.14590106688,-21.786567958432084,5835,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1991/12/31
64.15129347093989,-21.813663715859306,6755,,Götuljós,blue,190,Reykjavíkurborg - eignasjóður,1993/12/31
64.14550110960245,-21.791856092436404,27766,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1996/02/20
64.14686880889077,-21.79092119929223,28788,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1996/07/26
64.14858113487202,-21.791603493553506,38756,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,2002/12/11
64.14532249376538,-21.78918630560792,5804,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1991/12/31
64.1465159522363,-21.786744037737733,5836,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1991/12/31
64.14526191810876,-21.78497015139115,5843,,Götuljós,blue,157,Reykjavíkurborg - eignasjóður,1991/12/31
64.09759346591183,-21.737726333550167,5794,,GL-loftlínustólpi,green,1233,Reykjavíkurborg - eignasjóður,1998/12/18
64.09773295321541,-21.73659071607086,5793,,GL-loftlínustólpi,green,1233,Reykjavíkurborg - eignasjóður,1998/12/18
64.13859722231601,-21.91913408508638,2123,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,2002/11/05
64.13849798272338,-21.91675617794104,2111,,Götuljós,blue,49,Reykjavíkurborg - eignasjóður,1995/01/10
64.09835675755686,-21.733720019721286,72360,,Götuljós,blue,1233,Reykjavíkurborg - eignasjóður,2009/03/13
64.09812388069923,-21.733646752156137,72358,,Götuljós,blue,1233,Reykjavíkurborg - eignasjóður,2009/03/13
64.09865461518254,-21.738696185857943,72364,,Götuljós,blue,1233,Reykjavíkurborg - eignasjóður,2009/03/13
64.09972152152379,-21.741989972487115,72328,,Götuljós,blue,1233,Reykjavíkurborg - eignasjóður,2009/03/13
64.09999327384251,-21.73061588547014,72342,,Götuljós,blue,1233,Reykjavíkurborg - eignasjóður,2009/03/13
64.13280258798714,-21.74968246462626,83461,,Götuljósaskápur,green,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.13445272373346,-21.75529972555606,78088,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2014/11/20
64.14728856689867,-21.936730069484476,30286,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/12/03
64.14761594119105,-21.938851940934274,38638,,Götuljós,blue,1337,Reykjavíkurborg - eignasjóður,2002/11/25
64.1480766373137,-21.883758111250625,544,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,1996/02/09
64.14673366076005,-21.88879744606427,33558,,Götuljós,blue,12,Reykjavíkurborg - eignasjóður,2000/06/16
64.13166952955123,-21.73915719267532,79483,,Götuljós,blue,788,Reykjavíkurborg - eignasjóður,2017/09/21
