OBJECTID,HLUTVERK,GERD,GLJ_ID,DNR,LAGNINGARAR,KERFI,EIGANDI,SVF,VERKNR,VBL,SYMBOL,SNUNINGUR,HEIMILD,DAGSINNSETNINGAR,DAGSLEIDRETTINGAR,NAKVAEMNIXY,NAKVAEMNIZ,FLOKKUR_IST120,GLOBALID,STADA,DMM_GATLISTI,X,Y,Z,TENGINR,GREIN,KENNI,STADUR,VIDHALD,LAT,LON,Lóð,Viðfang,Ljósastaur XID,Ljósabúnaður XID,Auðkenni ljósabúnaðar (OBJECTID),Tegund ljósabúnaðar,Heiti tegundar ljósabúnaðar,Framleiðandi ljósabúnaðar,Ljósgjafi,Skráð afl [W],Notað ljósstreymi [LM],Litarhitastig [K],Ljósdreifing,Birgir,Ábyrgðartímabil [Ár],Stjórneining,Annað,Lýsing,Dags. kveiking,Dags. uppsett,Eigandi Umsjón-starfsmaður,Kennitala eiganda,Veitutegund,Uppsett afl [W],Uppsett ljósstreymi [ln],Straumfesta,Miðnæturdimming,Tengill (Zhaga),Halli ljósabúnaðar,Litur ljósabúnaðar,Þyngd [kg],Vindflötur [m²],Ljóshlíf,Lampa verkefni,Staða
1828902,Götuljós,6,66360,432,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70093170,710977,106,344.2192467,Veita_43002,2005/05/18 15:55:55+00,2006/03/16 13:54:39+00,0.3,,403,{10BB98DF-D40C-4AC3-A4BC-176EF8A8EDC4},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0432&Eignaflokkur=15440&Sleppa=0,356993.604,407413.236,0,,,,Vesturbær Götulýsing,,64.13966573,-21.93821809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833544,Götuljós,17,27050,106,1995,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,1214361,117,165.896492,Veita_43002,1995/11/28 00:00:00+00,2019/05/07 09:55:27+00,0,,403,{6D09B3F4-08F4-4326-96F7-6FFE63943AFD},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356946.9668,407555.684,0,,,,Vesturbær Götulýsing,,64.14092267,-21.9393109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833586,Götuljós,18,66352,432,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,711005,118,298.6639571,Veita_43002,2005/05/18 15:57:09+00,2019/05/07 10:51:27+00,0.3,,403,{46461269-4F27-4D8C-896F-3C9E420AB213},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0432&Eignaflokkur=15440&Sleppa=0,356963.529,407387.048,0,,,,Vesturbær Götulýsing,,64.13941854,-21.93881013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834182,Götuljós,17,27043,106,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,1214363,117,90,Áætlað 2009 - Dreifing,1995/11/28 00:00:00+00,2019/05/07 09:55:27+00,0,,403,{D7D0ADDA-4D45-419C-B95D-04B32D6EC3F6},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356694.832,407620.694,0,,,,Vesturbær Götulýsing,,64.14139997,-21.94454621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834183,Götuljós,17,27047,106,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,1214672,117,90,Áætlað 2009 - Dreifing,1995/11/28 00:00:00+00,2019/05/07 09:55:27+00,0,,403,{929DB221-6CE1-4F1F-A90A-8E7B46D2E81A},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356830.08,407576.479,0,,,,Vesturbær Götulýsing,,64.14106025,-21.94172898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834493,Götuljós,18,66355,432,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,711001,118,211.1389724,Veita_43002,2005/05/18 15:57:10+00,2019/05/07 10:51:27+00,0.3,,403,{98871E0C-AEAB-433E-A9AA-EDBCD4B30886},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0432&Eignaflokkur=15440&Sleppa=0,356889.275,407398.402,0,,,,Vesturbær Götulýsing,,64.13948932,-21.94034438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834529,Götuljós,18,66359,432,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,710999,118,271.397181,Veita_43002,2005/05/18 15:57:11+00,2019/05/07 10:51:27+00,0.3,,403,{B4CA41CA-9433-43B9-B6E4-96ADA8B29D51},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0432&Eignaflokkur=15440&Sleppa=0,356798.656,407491.434,0,,,,Vesturbær Götulýsing,,64.14028511,-21.94229245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834606,Götuljós,17,27042,106,1996,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,1214362,117,90,Áætlað 2009 - Dreifing,1995/11/28 00:00:00+00,2019/05/07 09:55:27+00,0,,403,{4F289163-0617-46A4-A495-3C6F2F1222A8},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356661.193,407635.732,0,,,,Vesturbær Götulýsing,,64.14152066,-21.94525078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834748,Götuljós,18,66353,432,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,710981,118,298.6639571,Veita_43002,2005/05/18 15:57:10+00,2019/05/07 10:51:27+00,0.3,,403,{47A9EE81-9A2E-4364-9A17-3A546348019C},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0432&Eignaflokkur=15440&Sleppa=0,356940.49,407377.385,0,,,,Vesturbær Götulýsing,,64.13932236,-21.93927358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838794,Götuljós,6,66371,432,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,80036974,710974,106,163.6104597,Veita_43002,2005/05/18 15:55:55+00,2006/03/16 15:28:53+00,0.3,,403,{7DF005FD-DACE-407D-BB07-94395D9DC0F6},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0432&Eignaflokkur=15440&Sleppa=0,357025.818,407399.276,0,,,,Vesturbær Götulýsing,,64.13955407,-21.93754385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839676,Götuljós,6,66370,432,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,80036974,710976,106,77.57405713,Veita_43002,2005/05/18 15:55:54+00,2006/03/16 15:28:45+00,0.3,,403,{F72876A2-C75B-4482-804D-0A2F8DB5424D},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0432&Eignaflokkur=15440&Sleppa=0,357005.189,407386.836,0,,,,Vesturbær Götulýsing,,64.13943401,-21.93795521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844424,Götuljós,18,66350,432,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,711002,118,211.1389724,Veita_43002,2005/05/18 15:57:11+00,2019/05/07 10:51:27+00,0.3,,403,{4B618546-1F8F-4E15-8542-22017B50BF97},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0432&Eignaflokkur=15440&Sleppa=0,356830.644,407494.652,0,,,,Vesturbær Götulýsing,,64.14032729,-21.94163923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844456,Götuljós,18,66354,432,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,710998,118,259.8753283,Veita_43002,2005/05/18 15:57:10+00,2019/05/07 10:51:27+00,0.3,,403,{6A34F790-9554-486F-A692-2E50955D7EB5},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0432&Eignaflokkur=15440&Sleppa=0,356916.333,407371.968,0,,,,Vesturbær Götulýsing,,64.13926375,-21.93976401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845986,Götuljós,18,66356,432,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,711003,118,211.1389724,Veita_43002,2005/05/18 15:57:10+00,2019/05/07 10:51:27+00,0.3,,403,{0FF89ED8-B469-49FC-A1A6-965839674FC5},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0432&Eignaflokkur=15440&Sleppa=0,356864.206,407426.915,0,,,,Vesturbær Götulýsing,,64.13973435,-21.94088594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846373,Götuljós,17,27044,106,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,1214367,117,90,Áætlað 2009 - Dreifing,1995/11/28 00:00:00+00,2019/05/07 09:55:27+00,0,,403,{98E0FC82-BE0D-44CE-8892-817D5B800631},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356728.212,407606.799,0,,,,Vesturbær Götulýsing,,64.14128941,-21.94384804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846374,Götuljós,17,27045,106,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,1214364,117,72.23609352,Áætlað 2009 - Dreifing,1995/11/28 00:00:00+00,2019/05/07 09:55:27+00,0,,403,{802FA88A-224D-492E-9E50-05DA694A351F},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356761.661,407592.266,0,,,,Vesturbær Götulýsing,,64.14117315,-21.94314785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852007,Götuljós,17,27046,106,1995,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,1214365,117,90,Veita_43002,1995/11/28 00:00:00+00,2019/05/07 09:55:27+00,0,,403,{9390ECCD-4FE2-4EC3-93C1-8086AF83B4A8},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356797.05,407583.155,0,,,,Vesturbær Götulýsing,,64.14110629,-21.94241305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852805,Götuljós,17,27049,106,2005,Götuljósakort,Gatnamálastofa-rekstur/viðhald,0,70096747,1214366,117,83.455585,Áætlað 2009 - Dreifing,1995/11/28 00:00:00+00,2019/05/07 09:55:27+00,0,,403,{11F01A76-46C6-4DBF-91A8-AB82FA551772},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356914.388,407562.402,0,,,,Vesturbær Götulýsing,,64.14096929,-21.93998575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854145,Götuljós,17,77291,106,2014,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1214358,116,,,2014/05/06 14:22:41+00,2022/08/22 19:47:13+00,,,403,{EB930858-0C06-4D6A-B89D-9D34888D418C},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0106&Eignaflokkur=15440&Sleppa=0,356950.6669,407541.3364,0,74889,,,Vesturbær Götulýsing,,64.14079566,-21.93922129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854426,Götuljós,6,26969,74,1994,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,106,76.18918896,Veita_43001,1994/03/11 00:00:00+00,2022/08/18 13:07:55+00,0.3,,403,{3A68D5C5-8CC0-4EDF-A595-2FDE322D2D8E},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356866.011,407776.476,0,16729,,,Miðbær Götulýsing,,64.14286728,-21.94118282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854638,Götuljós,4,37726,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,52950,104,19.14813995,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:56:20+00,0.3,,403,{9612A6F0-D58C-48EF-9FF0-258A553AE7E3},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356991.432,407463.922,0,32853,2,,Vesturbær Götulýsing,,64.14011899,-21.93831102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854640,Götuljós,4,37732,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,53042,104,193.6611404,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:56:20+00,0,,403,{84F1A812-0364-4FD6-B58F-2538673C98C3},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356993.248,407510.839,0,32853,2,,Vesturbær Götulýsing,,64.14054014,-21.93831853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854666,Götuljós,99,31636,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20250,199,90,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:58:25+00,10,,403,{3AB341DF-A55E-4434-8AA6-0BE1500FB501},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357042.472,407449.621,0,32853,2,,Vesturbær Götulýsing,,64.14001212,-21.9372502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854670,Götuljós,99,1927,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 13:57:40+00,10,,403,{71915E9B-394A-4933-A04C-568B60768B81},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357105.341,407418.528,0,32853,3,,Vesturbær Götulýsing,,64.1397597,-21.93593068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854708,Götuljós,99,31621,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20255,199,90,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:54:28+00,0,,403,{A81AE650-58B6-41AC-B97F-CF10EEA0F171},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356979.095,407750.344,0,32853,2,,Vesturbær Götulýsing,,64.14268029,-21.93883752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854709,Götuljós,99,31623,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20257,199,90,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:54:28+00,0,,403,{E7853F0F-9E7A-4B8A-9F61-E18430C5526D},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356980.244,407713.088,0,32853,2,,Vesturbær Götulýsing,,64.14234694,-21.93877838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854710,Götuljós,99,1876,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 13:57:40+00,10,,403,{CF7176BD-960D-4DF2-8EF9-26981634F057},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357030.378,407396.972,0,32853,3,,Vesturbær Götulýsing,,64.13953533,-21.9374481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854716,Götuljós,99,31634,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20252,199,90,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:58:25+00,10,,403,{DD7015BC-9750-4742-AB7A-E1FD6671029E},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357030.162,407497.206,0,32853,2,,Vesturbær Götulýsing,,64.14043337,-21.93754816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854789,Götuljós,4,37719,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,52932,104,19.14813995,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:55:24+00,0,,403,{C9942472-D1A2-4CEF-A50F-DCA61F01020A},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356932.713,407665.546,0,32853,2,,Vesturbær Götulýsing,,64.14190113,-21.93970825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854858,Götuljós,4,37718,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,52931,104,19.14813995,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:55:24+00,0,,403,{5E147C1E-C535-4EB3-81BF-12674D524DFF},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356924.325,407694.35,0,32853,2,,Vesturbær Götulýsing,,64.14215573,-21.93990786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854859,Götuljós,5,1860,45,2020,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70002983,1563904,104,107.1419368,Áætlað 2009 - Dreifing,1997/10/17 00:00:00+00,2022/09/02 14:12:52+00,0,,403,{7A2D2BDC-C32B-4D90-85FE-F95C553351A7},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357006.2306,407561.2334,0,32853,4,,Vesturbær Götulýsing,,64.1409971,-21.93810026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854860,Götuljós,99,1862,45,1977,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Áætlað 2009 - Dreifing,1997/10/17 00:00:00+00,2022/09/02 14:12:52+00,10,,403,{3D84C9B2-AD71-4D86-8179-3201F7C82F87},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357056.74,407573.167,0,32853,4,,Vesturbær Götulýsing,,64.14112508,-21.93707531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854861,Götuljós,99,1859,45,1977,Götuljósakort,Reykjavíkurborg - eignasjóður,0,23005675,1562180,199,90,Áætlað 2009 - Dreifing,1997/10/17 00:00:00+00,2022/09/02 14:12:52+00,0,,403,{8FE1824A-E00F-4CD8-807E-E73A3853FF01},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356982.5918,407555.6315,0,32853,4,,Vesturbær Götulýsing,,64.14093705,-21.93857992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854862,Götuljós,99,1831,45,1960,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Áætlað 2009 - Dreifing,1997/11/20 00:00:00+00,2022/09/02 14:12:52+00,10,,403,{D73D0DC3-4132-4E05-9FE4-CD25AE576978},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357119.399,407507.921,0,32853,4,,Vesturbær Götulýsing,,64.14056655,-21.93572749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854884,Götuljós,4,37729,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,53051,104,193.6611404,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:56:20+00,0.3,,403,{6FC0B8F4-49E2-47A3-9DCE-F29350310D21},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357018.411,407424.429,0,32853,2,,Vesturbær Götulýsing,,64.13977636,-21.93771981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854885,Götuljós,4,37733,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,53043,104,193.6611404,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:56:20+00,0,,403,{616CEDEF-776F-41B0-BAFB-BC3FC3D20131},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356984.823,407539.632,0,32853,2,,Vesturbær Götulýsing,,64.14079462,-21.93851887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854886,Götuljós,4,37740,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,53050,104,193.6611404,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:55:24+00,0,,403,{7A90D5BE-65BA-4CC1-9456-C7DFC11CE7F4},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356925.911,407741.198,0,32853,2,,Vesturbær Götulýsing,,64.14257616,-21.93992005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854887,Götuljós,99,1841,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 14:12:52+00,10,,403,{2E6BD422-5647-49D9-BCF7-74C69501DBE0},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357282.972,407304.529,0,32853,4,,Vesturbær Götulýsing,,64.13881215,-21.93217773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854890,Götuljós,99,31630,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20263,199,90,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:54:28+00,10,,403,{C8C8E4F2-3BFB-4568-8F43-76FCDBCF36AE},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357010.701,407575.831,0,32853,2,,Vesturbær Götulýsing,,64.14112976,-21.93802247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854964,Götuljós,4,37725,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,52949,104,19.14813995,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:56:20+00,0.3,,403,{45A7FE2F-8A7A-469A-B2DD-05924BF55829},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356983.043,407492.726,0,32853,2,,Vesturbær Götulýsing,,64.14037359,-21.93851062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854968,Götuljós,99,27074,45,1993,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70093170,43918,199,90,Áætlað 2009 - Dreifing,2001/03/27 00:00:00+00,2022/09/02 13:57:03+00,10,,403,{CC045334-0613-4205-AA62-1C5DD5AC797C},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357026.306,407422.4,0,32853,1,,Vesturbær Götulýsing,,64.13976147,-21.9375559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855010,Götuljós,4,37736,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,53046,104,193.6611404,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:55:24+00,0,,403,{717A7B7A-62CD-4AC3-B6C9-E68BF51153FE},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356959.559,407626.012,0,32853,2,,Vesturbær Götulýsing,,64.14155809,-21.93911968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855011,Götuljós,99,1930,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 13:57:40+00,10,,403,{DFE0B9B9-AE91-4DEF-8FA8-3D6695D04BB1},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357193.783,407321.075,0,32853,3,,Vesturbær Götulýsing,,64.13892331,-21.93402329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855041,Götuljós,99,1836,45,1969,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Veita_43002,1995/12/31 00:00:00+00,2022/09/02 14:12:52+00,10,,403,{C761EB27-F711-4CE1-8FF1-8F9CC5A225F4},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357200.783,407405.892,0,32853,4,,Vesturbær Götulýsing,,64.13968621,-21.93396049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
